"dateTime","DSWRFsfc_110_SFC","DSWRFsfc_110_SFC.1","DSWRFsfc_110_SFC.2","DSWRFsfc_110_SFC.3"
2013-09-04 09:00:00,0,0,0,0
2013-09-04 10:00:00,0,0,0,0
2013-09-04 11:00:00,0,0,0,0
2013-09-04 12:00:00,80.1660003662109,81.2529983520508,79.2040023803711,80.3410034179688
2013-09-04 13:00:00,225.871002197266,226.658996582031,223.764007568359,224.707992553711
2013-09-04 14:00:00,361.415008544922,361.842010498047,358.243988037109,358.924987792969
2013-09-04 15:00:00,467.302001953125,470.196014404297,464.89599609375,466.722991943359
2013-09-04 16:00:00,554.546020507812,550.838989257812,547.401977539062,551.640014648438
2013-09-04 17:00:00,619.607971191406,616.669982910156,616.755004882812,620.085021972656
2013-09-04 18:00:00,652.851013183594,653.918029785156,652.14697265625,661.315979003906
2013-09-04 19:00:00,630.939025878906,627.260009765625,628.693969726562,630.273010253906
2013-09-04 20:00:00,590.151977539062,581.635009765625,579.195007324219,580.244995117188
2013-09-04 21:00:00,520.182006835938,510.542999267578,514.448974609375,514.705017089844
2013-09-04 22:00:00,380.531005859375,376.876007080078,379.118011474609,377.795989990234
2013-09-04 23:00:00,234.731994628906,231.914001464844,233.723999023438,232.343002319336
2013-09-05 00:00:00,29.9750003814697,29.4489994049072,30.1410007476807,29.1830005645752
2013-09-05 01:00:00,0,0,0,0
2013-09-05 02:00:00,0,0,0,0
2013-09-05 03:00:00,0,0,0,0
2013-09-05 04:00:00,0,0,0,0
2013-09-05 05:00:00,0,0,0,0
2013-09-05 06:00:00,0,0,0,0
2013-09-05 07:00:00,0,0,0,0
2013-09-05 08:00:00,0,0,0,0
2013-09-05 09:00:00,0,0,0,0
2013-09-05 10:00:00,0,0,0,0
2013-09-05 11:00:00,0,0,0,0
2013-09-05 12:00:00,78.5559997558594,79.6330032348633,77.6959991455078,78.8349990844727
2013-09-05 13:00:00,226.779006958008,227.488006591797,224.90299987793,225.804992675781
2013-09-05 14:00:00,364.606994628906,364.888000488281,361.786010742188,362.382995605469
2013-09-05 15:00:00,483.914001464844,486.016998291016,481.951995849609,482.971008300781
2013-09-05 16:00:00,574.68798828125,569.794982910156,567.906982421875,571.263977050781
2013-09-05 17:00:00,642.244018554688,638.018981933594,639.986022949219,642.27099609375
2013-09-05 18:00:00,666.768005371094,666.827026367188,669.143981933594,676.656982421875
2013-09-05 19:00:00,644.031982421875,639.286987304688,644.723999023438,644.536010742188
2013-09-05 20:00:00,601.776977539062,592.172973632812,593.351013183594,592.762023925781
2013-09-05 21:00:00,511.785003662109,501.786010742188,507.118988037109,506.856994628906
2013-09-05 22:00:00,373.079010009766,369.109008789062,372.411987304688,370.72900390625
2013-09-05 23:00:00,228.190002441406,225.197006225586,227.651000976562,226.054000854492
2013-09-06 00:00:00,24.6609992980957,24.4519996643066,25.2390003204346,24.8349990844727
2013-09-06 01:00:00,0,0,0,0
2013-09-06 02:00:00,0,0,0,0
2013-09-06 03:00:00,0,0,0,0
2013-09-06 04:00:00,0,0,0,0
2013-09-06 05:00:00,0,0,0,0
2013-09-06 06:00:00,0,0,0,0
2013-09-06 07:00:00,0,0,0,0
2013-09-06 08:00:00,0,0,0,0
2013-09-06 09:00:00,0,0,0,0
2013-09-06 10:00:00,0,0,0,0
2013-09-06 11:00:00,0,0,0,0
2013-09-06 12:00:00,73.2360000610352,74.3310012817383,72.443000793457,73.6179962158203
2013-09-06 13:00:00,216.906997680664,217.729995727539,215.136993408203,216.210006713867
2013-09-06 14:00:00,350.441986083984,350.929992675781,347.765991210938,348.661987304688
2013-09-06 15:00:00,440.688995361328,433.85400390625,448.302001953125,440.782989501953
2013-09-06 16:00:00,523.75,509.022003173828,528.651000976562,521.752014160156
2013-09-06 17:00:00,585.43701171875,570.0830078125,595.867004394531,586.719970703125
2013-09-06 18:00:00,558.013977050781,538.7080078125,581.616027832031,565.844970703125
2013-09-06 19:00:00,538.682006835938,516.164978027344,560.072998046875,538.677978515625
2013-09-06 20:00:00,502.807006835938,477.618011474609,514.901977539062,494.881988525391
2013-09-06 21:00:00,379.389007568359,376.902008056641,388.773010253906,396.459014892578
2013-09-06 22:00:00,275.571014404297,276.242004394531,284.477996826172,288.933990478516
2013-09-06 23:00:00,167.067001342773,167.041000366211,172.369995117188,174.615997314453
2013-09-07 00:00:00,28.7940006256104,28.4759998321533,28.8490009307861,28.0590000152588
2013-09-07 01:00:00,0,0,0,0
2013-09-07 02:00:00,0,0,0,0
2013-09-07 03:00:00,0,0,0,0
2013-09-07 04:00:00,0,0,0,0
2013-09-07 05:00:00,0,0,0,0
2013-09-07 06:00:00,0,0,0,0
2013-09-07 07:00:00,0,0,0,0
2013-09-07 08:00:00,0,0,0,0
2013-09-07 09:00:00,0,0,0,0
2013-09-07 10:00:00,0,0,0,0
2013-09-07 11:00:00,0,0,0,0
2013-09-07 12:00:00,69.052001953125,70.0899963378906,68.3259963989258,69.4550018310547
2013-09-07 13:00:00,210.121002197266,210.807006835938,208.470993041992,209.447998046875
2013-09-07 14:00:00,341.180999755859,341.459014892578,338.671997070312,339.428009033203
2013-09-07 15:00:00,451.351989746094,451.209014892578,457.917999267578,458.830993652344
2013-09-07 16:00:00,536.831970214844,529.783996582031,540.400024414062,543.523010253906
2013-09-07 17:00:00,600.179992675781,593.453002929688,609.231994628906,611.322021484375
2013-09-07 18:00:00,593.661010742188,574.281005859375,621.539001464844,609.867004394531
2013-09-07 19:00:00,572.763000488281,549.929992675781,598.171997070312,580.2490234375
2013-09-07 20:00:00,534.043029785156,508.309997558594,549.336975097656,532.497985839844
2013-09-07 21:00:00,443.162994384766,418.269012451172,450.648986816406,432.153991699219
2013-09-07 22:00:00,320.703002929688,305.420013427734,328.536987304688,313.778015136719
2013-09-07 23:00:00,192.647003173828,182.975997924805,197.244003295898,187.878005981445
2013-09-08 00:00:00,19.0289993286133,19.0939998626709,19.2819995880127,19.125
2013-09-08 01:00:00,0,0,0,0
2013-09-08 02:00:00,0,0,0,0
2013-09-08 03:00:00,0,0,0,0
2013-09-08 04:00:00,0,0,0,0
2013-09-08 05:00:00,0,0,0,0
2013-09-08 06:00:00,0,0,0,0
2013-09-08 07:00:00,0,0,0,0
2013-09-08 08:00:00,0,0,0,0
2013-09-08 09:00:00,0,0,0,0
2013-09-08 10:00:00,0,0,0,0
2013-09-08 11:00:00,0,0,0,0
