"dateTime","PRESsfc_110_SFC","PRESsfc_110_SFC.1","PRESsfc_110_SFC.2","PRESsfc_110_SFC.3"
2012-11-30 13:00:00,102086.8515625,102151.6484375,102133.5234375,102204.4765625
2012-11-30 14:00:00,102109.4296875,102174.296875,102156.5,102227.21875
2012-11-30 15:00:00,102132.0234375,102196.9609375,102179.4765625,102249.9296875
2012-11-30 16:00:00,102031.2890625,102096.34375,102079.0703125,102149.296875
2012-11-30 17:00:00,101930.546875,101995.7109375,101978.640625,102048.6875
2012-11-30 18:00:00,101829.8203125,101895.09375,101878.2265625,101948.078125
2012-11-30 19:00:00,101819.4765625,101884.703125,101867.90625,101937.7265625
2012-11-30 20:00:00,101809.15625,101874.3203125,101857.6015625,101927.390625
2012-11-30 21:00:00,101798.8203125,101863.953125,101847.296875,101917.046875
2012-11-30 22:00:00,101817.09375,101882.09375,101865.203125,101935.203125
2012-11-30 23:00:00,101835.359375,101900.2265625,101883.046875,101953.34375
2012-12-01 00:00:00,101853.6171875,101918.3515625,101900.9296875,101971.4765625
2012-12-01 01:00:00,101870.546875,101935.203125,101917.4765625,101988.2734375
2012-12-01 02:00:00,101887.4609375,101952.0234375,101934.0390625,102005.0390625
2012-12-01 03:00:00,101904.390625,101968.8515625,101950.59375,102021.796875
2012-12-01 04:00:00,101905.6171875,101970.0703125,101951.6015625,102022.9375
2012-12-01 05:00:00,101906.8828125,101971.2890625,101952.609375,102024.09375
2012-12-01 06:00:00,101908.1171875,101972.5234375,101953.6171875,102025.2265625
2012-12-01 07:00:00,101879.203125,101949.6484375,101932.703125,102005.7265625
2012-12-01 08:00:00,101850.2734375,101926.78125,101911.7734375,101986.2734375
2012-12-01 09:00:00,101821.34375,101903.90625,101890.859375,101966.7890625
2012-12-01 10:00:00,101856.1171875,101926.6171875,101909.40625,101982.6171875
2012-12-01 11:00:00,101890.8828125,101949.34375,101928,101998.46875
2012-12-01 12:00:00,101925.6484375,101972.046875,101946.578125,102014.296875
2012-12-01 13:00:00,101972.2265625,102018.7265625,101993.96875,102061.203125
2012-12-01 14:00:00,102018.796875,102065.3984375,102041.34375,102108.046875
2012-12-01 15:00:00,102065.3515625,102112.046875,102088.703125,102154.8984375
2012-12-01 16:00:00,102032.9765625,102085.8203125,102064.5234375,102132.046875
2012-12-01 17:00:00,102000.640625,102059.59375,102040.359375,102109.1875
2012-12-01 18:00:00,101968.2890625,102033.3671875,102016.2109375,102086.34375
2012-12-01 19:00:00,101953.296875,102018.3671875,102001.25,102071.3671875
2012-12-01 20:00:00,101938.296875,102003.3671875,101986.2890625,102056.390625
2012-12-01 21:00:00,101923.3203125,101988.3671875,101971.3203125,102041.4296875
2012-12-01 22:00:00,101933.1875,102008.40625,101974.5390625,102050.5703125
2012-12-01 23:00:00,101943.0390625,102028.453125,101977.7265625,102059.71875
2012-12-02 00:00:00,101952.8828125,102048.4765625,101980.9296875,102068.8515625
2012-12-02 01:00:00,101939.578125,102035.09375,101967.328125,102055.4375
2012-12-02 02:00:00,101926.2578125,102021.703125,101953.7265625,102042.0078125
2012-12-02 03:00:00,101912.953125,102008.3203125,101940.140625,102028.578125
2012-12-02 04:00:00,101903.15625,101988.28125,101936.40625,102019.2734375
2012-12-02 05:00:00,101893.3828125,101968.2265625,101932.703125,102009.953125
2012-12-02 06:00:00,101883.59375,101948.1875,101928.9609375,102000.6171875
2012-12-02 07:00:00,101886.7109375,101951.3828125,101932.2578125,102003.8515625
2012-12-02 08:00:00,101889.8203125,101954.59375,101935.53125,102007.078125
2012-12-02 09:00:00,101892.953125,101957.7890625,101938.8203125,102010.296875
2012-12-02 10:00:00,101956.2109375,102021.046875,102002.078125,102073.5703125
2012-12-02 11:00:00,102019.4765625,102084.3203125,102065.3515625,102136.84375
2012-12-02 12:00:00,102082.7578125,102147.59375,102128.6171875,102200.1171875
2012-12-02 13:00:00,102120.953125,102185.859375,102167.453125,102238.53125
2012-12-02 14:00:00,102159.1171875,102224.1171875,102206.2578125,102276.9296875
2012-12-02 15:00:00,102197.2734375,102262.390625,102245.046875,102315.296875
2012-12-02 16:00:00,102104.6015625,102169.796875,102152.78125,102222.7734375
2012-12-02 17:00:00,102011.90625,102077.203125,102060.5,102130.21875
2012-12-02 18:00:00,101919.21875,101984.59375,101968.2109375,102037.65625
2012-12-02 19:00:00,101882.046875,101953.4375,101939.0390625,102009.8984375
2012-12-02 20:00:00,101844.8828125,101922.2734375,101909.8515625,101982.1171875
2012-12-02 21:00:00,101807.7265625,101891.1171875,101880.6875,101954.3828125
2012-12-02 22:00:00,101858.90625,101936.09375,101923.2265625,101995.90625
2012-12-02 23:00:00,101910.046875,101981.046875,101965.7265625,102037.453125
2012-12-03 00:00:00,101961.2109375,102025.9765625,102008.2578125,102078.953125
2012-12-03 01:00:00,101928.5234375,101993.2578125,101975.296875,102046.15625
2012-12-03 02:00:00,101895.828125,101960.5390625,101942.3203125,102013.359375
2012-12-03 03:00:00,101863.1484375,101927.8203125,101909.3671875,101980.546875
2012-12-03 04:00:00,101887.96875,101958.6171875,101942.0703125,102014.75
2012-12-03 05:00:00,101912.78125,101989.4375,101974.7890625,102048.953125
2012-12-03 06:00:00,101937.59375,102020.25,102007.5,102083.1171875
2012-12-03 07:00:00,101929.5078125,102012.15625,101999.3671875,102075.0390625
2012-12-03 08:00:00,101921.40625,102004.09375,101991.21875,102066.9375
2012-12-03 09:00:00,101913.34375,101996.0234375,101983.09375,102058.84375
2012-12-03 10:00:00,101910.15625,101986.8671875,101971.9765625,102046.296875
2012-12-03 11:00:00,101906.9765625,101977.703125,101960.8828125,102033.7734375
2012-12-03 12:00:00,101903.796875,101968.546875,101949.7890625,102021.2265625
2012-12-03 13:00:00,101987.84375,102052.65625,102034.4765625,102105.46875
2012-12-03 14:00:00,102071.84375,102136.7265625,102119.15625,102189.703125
2012-12-03 15:00:00,102155.84375,102220.796875,102203.828125,102273.90625
2012-12-03 16:00:00,102063.046875,102128.1796875,102111.328125,102181.25
2012-12-03 17:00:00,101970.2734375,102035.53125,102018.84375,102088.59375
2012-12-03 18:00:00,101877.5,101942.890625,101926.34375,101995.9375
2012-12-03 19:00:00,101851.203125,101916.578125,101900.0703125,101969.6171875
2012-12-03 20:00:00,101824.90625,101890.2578125,101873.7734375,101943.296875
2012-12-03 21:00:00,101798.6171875,101863.9375,101847.5078125,101917
2012-12-03 22:00:00,101844.3203125,101919.7890625,101886.7109375,101962.1015625
